Date,Price
2022-06-30,73888.88888888889
2022-07-01,73611.11111111111
2022-07-02,73333.33333333333
2022-07-03,73055.55555555556
2022-07-04,72777.77777777778
2022-07-05,72500.0
2022-07-06,72222.22222222222
2022-07-07,71944.44444444444
2022-07-08,71666.66666666667
2022-07-09,71388.88888888889
2022-07-10,71111.11111111111
2022-07-11,70833.33333333333
2022-07-12,70555.55555555556
2022-07-13,70277.77777777778
2022-07-14,70000.0
2022-07-15,60000.0
2022-07-16,61000.0
2022-07-17,61000.0
2022-07-18,61000.0
2022-07-19,61000.0
2022-07-20,61000.0
2022-07-21,60000.0
2022-07-22,57000.0
2022-07-23,59000.0
2022-07-24,58000.0
2022-07-25,55500.0
2022-07-26,53000.0
2022-07-27,52000.0
2022-07-28,52000.0
2022-07-29,49000.0
2022-07-30,48000.0
2022-07-31,48000.0
2022-08-01,52000.0
2022-08-02,52000.0
2022-08-03,51000.0
2022-08-04,50000.0
2022-08-05,49000.0
2022-08-06,50000.0
2022-08-07,47000.0
2022-08-08,50000.0
2022-08-09,50000.0
2022-08-10,46000.0
2022-08-11,45000.0
2022-08-12,40000.0
2022-08-13,40000.0
2022-08-14,38000.0
2022-08-15,35000.0
2022-08-16,33000.0
2022-08-17,34000.0
2022-08-18,32000.0
2022-08-19,32000.0
2022-08-20,34000.0
2022-08-21,30000.0
2022-08-22,30000.0
2022-08-23,30000.0
2022-08-24,29000.0
2022-08-25,30000.0
2022-08-26,26000.0
2022-08-27,25000.0
2022-08-28,25000.0
2022-08-29,27000.0
2022-08-30,30000.0
2022-08-31,37000.0
2022-09-01,37000.0
2022-09-02,42000.0
2022-09-03,40000.0
2022-09-04,35000.0
2022-09-05,45000.0
2022-09-06,45000.0
2022-09-07,47000.0
2022-09-08,50000.0
2022-09-09,45000.0
2022-09-10,40000.0
2022-09-11,40000.0
2022-09-12,42000.0
2022-09-13,50000.0
2022-09-14,52000.0
2022-09-15,47000.0
2022-09-16,50000.0
2022-09-17,55000.0
2022-09-18,55000.0
2022-09-19,60000.0
2022-09-20,60000.0
2022-09-21,56000.0
2022-09-22,56000.0
2022-09-23,50000.0
2022-09-24,46500.0
2022-09-25,43000.0
2022-09-26,43000.0
2022-09-27,45000.0
2022-09-28,48000.0
2022-09-29,50000.0
2022-09-30,47000.0
2022-10-01,42000.0
2022-10-02,40000.0
2022-10-03,52000.0
2022-10-04,49000.0
2022-10-05,47000.0
2022-10-06,45000.0
2022-10-07,40000.0
2022-10-08,35000.0
2022-10-09,35000.0
2022-10-10,37500.0
